215	-114.297787	39.025633
216	-114.296633	39.025606
217	-114.295479	39.025579
218	-114.294325	39.025553
219	-114.293171	39.025526
220	-114.292017	39.025499
221	-114.290863	39.025472
222	-114.289709	39.025445
223	-114.288555	39.025419
224	-114.287401	39.025392
225	-114.286247	39.025365
226	-114.285093	39.025338
227	-114.283939	39.025311
228	-114.282785	39.025284
229	-114.281631	39.025257
230	-114.280477	39.02523
231	-114.279323	39.025203
232	-114.278169	39.025177
233	-114.277015	39.02515
234	-114.275861	39.025123
235	-114.274707	39.025096
236	-114.273553	39.025069
237	-114.272399	39.025042
238	-114.271246	39.025015
239	-114.270092	39.024988
240	-114.268938	39.024961
241	-114.267784	39.024934
242	-114.26663	39.024907
243	-114.265476	39.024879
244	-114.264322	39.024852
245	-114.263168	39.024825
246	-114.262014	39.024798
247	-114.26086	39.024771
248	-114.259706	39.024744
249	-114.258552	39.024717
250	-114.257398	39.02469
251	-114.256244	39.024663
252	-114.255091	39.024635
253	-114.253937	39.024608
254	-114.252783	39.024581
255	-114.251629	39.024554
256	-114.250475	39.024527
257	-114.249321	39.024499
258	-114.248167	39.024472
259	-114.247013	39.024445
260	-114.245859	39.024418
261	-114.244705	39.02439
262	-114.243551	39.024363
263	-114.242398	39.024336
264	-114.241244	39.024308
265	-114.24009	39.024281
266	-114.238936	39.024254
267	-114.237782	39.024227
268	-114.236628	39.024199
269	-114.235474	39.024172
270	-114.23432	39.024144
271	-114.233166	39.024117
272	-114.232013	39.02409
273	-114.230859	39.024062
274	-114.229705	39.024035
275	-114.228551	39.024007
276	-114.227397	39.02398
277	-114.226243	39.023953
278	-114.225089	39.023925
279	-114.223935	39.023898
280	-114.222781	39.02387
281	-114.221628	39.023843
282	-114.220474	39.023815
283	-114.21932	39.023788
284	-114.218166	39.02376
285	-114.217012	39.023732
286	-114.215858	39.023705
287	-114.214704	39.023677
288	-114.213551	39.02365
289	-114.323208	39.025319
290	-114.322054	39.025292
291	-114.3209	39.025266
292	-114.319746	39.025239
293	-114.318592	39.025212
294	-114.317438	39.025186
295	-114.316284	39.025159
296	-114.31513	39.025133
297	-114.313976	39.025106
298	-114.312822	39.02508
299	-114.311668	39.025053
300	-114.310514	39.025026
301	-114.30936	39.025
302	-114.308206	39.024973
303	-114.307053	39.024946
304	-114.305899	39.02492
305	-114.304745	39.024893
306	-114.303591	39.024866
307	-114.302437	39.02484
308	-114.301283	39.024813
309	-114.300129	39.024786
310	-114.298975	39.02476
311	-114.297821	39.024733
312	-114.296667	39.024706
313	-114.295513	39.024679
314	-114.294359	39.024653
315	-114.293205	39.024626
316	-114.292051	39.024599
317	-114.290897	39.024572
318	-114.289743	39.024545
319	-114.288589	39.024518
320	-114.287435	39.024492
321	-114.286281	39.024465
322	-114.285127	39.024438
323	-114.283973	39.024411
324	-114.282819	39.024384
325	-114.281666	39.024357
326	-114.280512	39.02433
327	-114.279358	39.024303
328	-114.278204	39.024276
329	-114.27705	39.024249
330	-114.275896	39.024223
331	-114.274742	39.024196
332	-114.273588	39.024169
333	-114.272434	39.024142
334	-114.27128	39.024115
335	-114.270126	39.024088
336	-114.268972	39.024061
337	-114.267818	39.024033
338	-114.266664	39.024006
339	-114.265511	39.023979
340	-114.264357	39.023952
341	-114.263203	39.023925
342	-114.262049	39.023898
343	-114.260895	39.023871
344	-114.259741	39.023844
345	-114.258587	39.023817
346	-114.257433	39.02379
347	-114.256279	39.023762
348	-114.255125	39.023735
349	-114.253971	39.023708
350	-114.252818	39.023681
351	-114.251664	39.023654
352	-114.25051	39.023627
353	-114.249356	39.023599
354	-114.248202	39.023572
355	-114.247048	39.023545
356	-114.245894	39.023518
357	-114.24474	39.02349
358	-114.243586	39.023463
359	-114.242433	39.023436
360	-114.241279	39.023408
361	-114.240125	39.023381
362	-114.238971	39.023354
363	-114.237817	39.023326
364	-114.236663	39.023299
365	-114.235509	39.023272
366	-114.234355	39.023244
367	-114.233202	39.023217
368	-114.232048	39.02319
369	-114.230894	39.023162
370	-114.22974	39.023135
371	-114.228586	39.023107
372	-114.227432	39.02308
373	-114.226278	39.023052
374	-114.225124	39.023025
375	-114.223971	39.022997
376	-114.222817	39.02297
377	-114.221663	39.022943
378	-114.220509	39.022915
379	-114.219355	39.022887
380	-114.218201	39.02286
381	-114.217047	39.022832
382	-114.215894	39.022805
383	-114.21474	39.022777
384	-114.213586	39.02275
385	-114.323242	39.024418
386	-114.322088	39.024392
387	-114.320934	39.024365
388	-114.31978	39.024339
389	-114.318626	39.024312
390	-114.317472	39.024286
391	-114.316318	39.024259
392	-114.315164	39.024233
393	-114.31401	39.024206
394	-114.312856	39.024179
395	-114.311703	39.024153
396	-114.310549	39.024126
397	-114.309395	39.0241
398	-114.308241	39.024073
399	-114.307087	39.024046
400	-114.305933	39.02402
